,# src,RA(deg),err_RA(deg), Dec(deg), err_Dec(deg), Flux(Jy), err_Flux(Jy)
2567,2567,25.607801938,0.0001317054084,-16.4963638184,0.0001632454265,6.66271247651,0.0246020297608
2568,2568,29.0368763818,0.0009526667023,-28.9366587602,0.0013502639339,0.610554295927,0.0204005328948
2569,2569,31.2906466532,0.0028372060726,-32.3514677556,0.003709589007,0.301031699979,0.0244293496327
2570,2570,8.57666057454,0.0028632171284,-27.7659293966,0.0044170229157,0.397313364688,0.0398719804801
2571,2571,18.0382711883,0.0024287379156,-31.8130589105,0.0055408685223,0.227307219256,0.0268027099238
2572,2572,25.9635043208,0.0088097656104,-7.78381501046,0.0090173422696,0.474213768434,0.0628890669961
2573,2573,29.3350055792,0.0031118495601,-10.6562560973,0.0039529800885,0.476733121855,0.0440734628235
2574,2574,41.5143028137,0.004160028069,-19.4061431948,0.0043646592184,0.378637364155,0.0452598368024
2575,2575,22.4853420926,0.0089788935802,-19.5584354085,0.0090998125704,0.104181152359,0.0208090147034
2576,2576,34.2739589767,0.0027966069468,-9.88159385775,0.0043446970349,0.709712330428,0.0508241187201
2577,2577,38.5361294652,0.0053254720016,-11.314893005,0.0063697646332,0.39134520408,0.0657450754259
2578,2578,9.51047599893,0.0034867771334,-25.103960433,0.0054486405561,0.358743042145,0.0352019610979
2579,2579,31.089744558,0.0013519928573,-14.6465283943,0.0017316813925,0.699295067816,0.0277671340027
2580,2580,21.1189413852,0.0069359628061,-13.5063917185,0.0091823295235,0.187849514534,0.0334791756909
2581,2581,30.3666317261,0.0044864747129,-25.8274659891,0.0072674274621,0.109804077624,0.0183258631946
2582,2582,22.6842516698,0.0011050004828,-17.3940501835,0.0014891917004,0.658254547252,0.0220987182213
2583,2583,22.998499555,0.0072245183691,-8.1364016419,0.0074516425497,0.345343989845,0.0545567179787
2584,2584,31.9014722176,0.0017893052736,-14.339611019,0.0021339683299,0.18405724815,0.0327179620674
2585,2585,21.0789899442,0.0055786504464,-27.002751431,0.0074425414791,0.130633651999,0.0202312669754
2586,2586,32.1155284728,0.0013851836983,-26.2549675982,0.001866284988,0.449572553487,0.0219576276979
2587,2587,27.0663516451,0.0010490672782,-34.8702940116,0.0016733897606,0.803267540809,0.0269205891332
2588,2588,36.3648165877,0.0047062373403,-31.607971801,0.0078794371132,0.200022916119,0.0280925097775
2589,2589,30.3818738992,0.0026509684802,-22.9001364007,0.0029262274229,0.235335978009,0.018808600011
2590,2590,43.5217230707,0.0054450556802,-23.6593707955,0.006934918585,0.438985941754,0.0554772905767
2591,2591,12.3337397214,0.004101784997,-17.9800212224,0.004379818621,0.308316588859,0.0349211209192
2592,2592,11.0690358069,0.0058991842403,-31.7854386834,0.0089059877223,0.28318528144,0.0429501977847
2593,2593,40.3933156363,0.0027930312951,-28.287244819,0.0037176023548,0.391451418598,0.031760188598
2594,2594,30.7278763012,0.00543187124,-23.2984528371,0.0080503701769,0.120797140134,0.0182967951673
2595,2595,19.0085332678,0.0003324793365,-24.2317930093,0.0005181094717,1.83742865303,0.0193656756352
2596,2596,20.73268836,0.0030702617637,-33.1025625724,0.004941895832,0.25293723213,0.0257013332238
2597,2597,30.2377026359,0.0069305258086,-23.6646383771,0.0070728613275,0.107300396771,0.0151868686073
2598,2598,43.387759335,0.0011817361876,-27.2176545956,0.001584040305,1.46075525789,0.0538597744603
2599,2599,31.1726044443,0.002376498554,-28.9420857637,0.0027801828328,0.333888546514,0.0196230072555
2600,2600,20.8275356911,0.0031648103799,-27.4409565905,0.0053385234381,0.183526700372,0.0191519881742
2601,2601,38.2285288375,0.008916200127,-31.7217499764,0.0074805732876,0.199003311282,0.0345274905173
2602,2602,19.2148757079,0.0053296013568,-17.742332854,0.0069103596103,0.194295828701,0.0241216742796
2603,2603,23.8255120683,0.003150296768,-37.3077225101,0.0075472426543,0.321657244804,0.0467194557115
2604,2604,18.5378813427,0.000429325691,-32.307323349,0.0006985518006,1.72525304635,0.030531992865
2605,2605,34.2044872934,0.0050610880863,-12.2921645843,0.0053912000095,0.426912816477,0.0451528369835
2606,2606,27.6516445794,0.0067057283497,-25.2741870148,0.0086191949244,0.0978160328803,0.0179996599
2607,2607,37.9710791224,0.0060225410466,-19.1960173638,0.0078324054967,0.299785561018,0.0312698348203
2608,2608,32.739883711,0.0023669965438,-21.1943506422,0.0047500206798,0.219344472233,0.0193161863639
2609,2609,38.8635975095,0.0076099333881,-33.0194857246,0.0099363377573,0.236954549889,0.0417227933644
2610,2610,33.9052350546,0.0098751470185,-26.9552639438,0.0109559950905,0.122960331872,0.0204977237329
2611,2611,41.8073077414,0.0076423969148,-29.2192072304,0.0080742731648,0.312328914548,0.0466375831224
2612,2612,34.8806212637,0.0070800244151,-13.868972833,0.0107664479977,0.215645436193,0.0405673229844
2613,2613,32.5036069341,0.0015695774442,-30.5411323697,0.0023435922197,0.412577666731,0.023550483549
2614,2614,24.2064158547,0.0021120140078,-32.9428001287,0.003827353961,0.299745359718,0.0261378126361
2615,2615,21.4450758352,0.0064523694829,-11.517992062,0.009065303429,0.219808630754,0.0324066395065
2616,2616,15.5417887921,0.009086350986,-10.6034179602,0.0080182441444,0.415787662044,0.050231637362
2617,2617,38.30693598,0.000846832772,-10.0325210103,0.0011186043033,2.90597323179,0.0691923257368
2618,2618,7.164727295,0.0024820082018,-28.0394790979,0.0041701451005,0.598578796497,0.0462163794436
2619,2619,32.8553015858,0.006436343849,-29.6313643003,0.0092337941356,0.150675172768,0.0228310805894
2620,2620,32.7779771217,0.0068233844562,-22.1478304772,0.0075213784241,0.116172389862,0.020497937284
2621,2621,26.4307873655,0.002221334392,-27.9792353677,0.0033457104699,0.2479143933,0.0164524373864
2622,2622,30.1474173355,0.0074344124004,-13.5233113157,0.0113117642938,0.157992873252,0.0316992391804
2623,2623,18.0920039901,0.0011575785234,-22.9424702532,0.0017138412072,0.58344426468,0.021820928577
2624,2624,19.9648468586,0.0015671025172,-19.5605175861,0.0019993183015,0.438628968777,0.0222851683133
2625,2625,16.6485399189,0.0028422840681,-24.0110555078,0.0038746726871,0.288320598704,0.0232336514905
2626,2626,10.6968030844,0.0088870645268,-25.4979335941,0.0138540097492,0.269894444729,0.034463248374
2627,2627,24.2164706166,0.0006042432475,-34.040008837,0.000889244171,1.31572372357,0.0268399890556
2628,2628,15.5406336901,0.0084124184266,-25.7868171134,0.0103485669118,0.183742400669,0.0237723598992
2629,2629,19.7061903086,0.0039107714969,-26.6592280615,0.007684641036,0.164349728102,0.0187524768744
2630,2630,32.8593045845,0.0082343106289,-10.1640902844,0.0091068487144,0.289236143297,0.050580288609
2631,2631,30.8852687306,0.0013152302897,-31.8088883088,0.0015897547234,0.593300844967,0.0234291771348
2632,2632,28.6134168402,0.00245654983,-26.5911826278,0.0036230297578,0.235669542404,0.0179578756695
2633,2633,33.7821666794,0.0041533726651,-30.468858289,0.0050677978271,0.224762472773,0.0277302767423
2634,2634,16.9844938785,0.0014690861705,-17.5283398131,0.0018968036363,0.719633087023,0.0270151471358
2635,2635,32.2363831777,0.0087015865143,-17.1860942685,0.0079817694243,0.126492465487,0.0233972246679
2636,2636,38.8887246916,0.0074152397777,-19.0005100637,0.0125766185332,0.188216905346,0.0375807464628
2637,2637,9.5890112335,0.0038606334485,-28.8631443872,0.0054866223136,0.295236438733,0.0421348547521
2638,2638,34.8618278604,0.0018160266038,-10.6530027051,0.0020850556549,1.2580991436,0.0533479706067
2639,2639,25.5058250696,0.00263397005,-17.0590499534,0.0038389690848,0.260464586181,0.020722752977
2640,2640,37.2443610878,0.002569385717,-33.4079074251,0.0040016425447,0.423044567065,0.0392128951357
2641,2641,31.4383376892,0.0071773910903,-12.0859426697,0.0100806124633,0.216277931978,0.0404440703929
2642,2642,31.187394947,0.0015617371669,-31.1489711013,0.0020677014014,0.438136723023,0.0234458356222
2643,2643,26.0922906176,0.0094640751055,-14.6296865854,0.0092741304112,0.142488754138,0.0248075896989
2644,2644,27.6136452943,0.004664992168,-23.8151466227,0.0061161574825,0.129605262743,0.0168470537398
2645,2645,32.3509006523,0.0070620720085,-8.1276760132,0.0079137201103,0.452728684879,0.0642789108715
2646,2646,37.3663357623,0.0088912609038,-17.7681713146,0.0078442321475,0.219580226019,0.0316955629774
2647,2647,29.0582878926,0.0008796202253,-31.0270970597,0.0013497051965,0.809354761831,0.0244561631986
2648,2648,38.7834190722,0.0058498503571,-26.5950474278,0.0077519172132,0.162904645122,0.0290577615435
2649,2649,11.6811179707,0.0026090657403,-19.4375802739,0.0200309443073,0.224465272529,0.0311429955097
2650,2650,28.3270706929,0.0014066220276,-33.1238931576,0.0024289735618,0.460001747628,0.0246076781558
2651,2651,38.4181927863,0.0037707159582,-25.8676425493,0.0054016751311,0.246596344653,0.0294439781842
2652,2652,31.5527388531,0.0041652779625,-28.9471835817,0.0110423731195,0.0927529659185,0.0200659339304
2653,2653,28.665954119,0.0045558121285,-12.5596024406,0.0067531281689,0.242327261498,0.0343803615199
2654,2654,12.7382739955,0.0017400612708,-18.9403433433,0.0026501887247,0.692564268482,0.0290123719602
2655,2655,35.2137293797,0.0047041608979,-9.51436537068,0.0056426703547,0.483824961015,0.0602832360959
2656,2656,7.86839187498,0.0082396772176,-16.8320388914,0.0138677183154,0.261621008823,0.0466983719162
2657,2657,17.5988532703,0.0042684178353,-17.4979681157,0.0070700294827,0.206254319523,0.0295376059451
2658,2658,28.2667779982,0.0047854499218,-22.0830623099,0.0061530333244,0.154047053423,0.0191214501576
2659,2659,24.269860336,0.0033201150466,-14.9039046344,0.0038301228084,0.280112051916,0.0280618663911
2660,2660,27.8809128795,0.0047341102064,-32.5651217852,0.0061412946041,0.188285113173,0.0237035691286
2661,2661,38.6200402492,0.0018051290282,-31.7904775363,0.0021642139278,0.733846391846,0.0329212862987
2662,2662,23.1135127683,0.004637647966,-19.1707525302,0.0051046535707,0.191044934578,0.0213512568773
2663,2663,36.6116992591,0.0134991293467,-23.4405658837,0.0087007327308,0.16384338548,0.0281942422261
2664,2664,30.0194641992,0.001082534894,-27.6190477978,0.0022607916969,0.465678242683,0.0174698673666
2665,2665,27.9563916382,0.0039597680424,-31.65384262,0.0049461988993,0.218205303249,0.0205843523333
2666,2666,30.2913780769,0.0060144576028,-29.9123993722,0.0070116376824,0.171775675249,0.0219838037721
2667,2667,24.4477723101,0.0011602741796,-19.8038877079,0.0018601052906,0.507854439017,0.0188925650082
2668,2668,18.7405375638,0.0031950922251,-19.7734926793,0.0049811950026,0.200896404765,0.0208297627393
2669,2669,29.9296951042,0.0023841286874,-25.7611179304,0.0030583055372,0.270682206647,0.0191498390816
2670,2670,12.5860296978,0.0041250311329,-32.8684793842,0.009590051598,0.181131843859,0.0371885112047
2671,2671,38.6688931504,0.0065917883674,-28.8688274554,0.0065884580274,0.195578474611,0.0338634529652
2672,2672,37.9699777003,0.0008063278453,-23.9036451816,0.0009705984639,0.985447195421,0.0236974838481
2673,2673,22.9318314468,0.0059608694495,-7.72578788495,0.0079427683911,0.323835905493,0.0613628887165
2674,2674,26.133717811,0.0028851350891,-26.0926579221,0.0040790921327,0.220884093421,0.018218764351
2675,2675,32.4584575984,0.0007721033355,-27.4197242977,0.001076461381,0.841864815932,0.0180800946701
2676,2676,28.6294340434,0.0031809431915,-29.5545505183,0.005008812029,0.213825018359,0.0227716965206
2677,2677,18.6617222961,0.0030562043814,-32.2303813248,0.0043810580475,0.300682904788,0.0269516340931
2678,2678,31.7949519929,0.0028995240682,-30.2785214972,0.0033995570529,0.225844200587,0.0250142009711
2679,2679,41.600690894,0.0013861336458,-23.515146463,0.0019352866673,0.888373766647,0.0359695107161
2680,2680,37.7872180977,0.0091857937373,-34.9346378581,0.007874798737,0.37539118624,0.046414624698
2681,2681,40.8822740392,0.0037457115529,-18.4832265772,0.0037186377686,0.453586958915,0.0395642825772
2682,2682,20.3364901004,0.0025226198889,-31.2059448828,0.0036697273076,0.221753887148,0.022157278683
2683,2683,38.0229970948,0.0031748660355,-14.6621724518,0.0038840736928,0.522151382385,0.0428946177743
2684,2684,7.94449644432,0.0009047652434,-26.8257817387,0.0014296932544,1.31298432597,0.0420038762817
2685,2685,7.32947886567,0.0042260898748,-25.0798259116,0.0085804458784,0.260066985707,0.0379402709268
2686,2686,14.9926719844,0.000326403188,-17.8186684625,0.0004567543208,3.16941813079,0.0300611886514
2687,2687,22.0767405699,0.0044330015387,-36.2330357586,0.011835058841,0.292141748261,0.037945953698
2688,2688,22.2331377993,0.0047385292893,-21.3900152843,0.0078110896194,0.138667754579,0.018856869353
2689,2689,31.6376733754,0.0012596406276,-28.7374584521,0.0017696561318,0.486903817155,0.0183260591078
2690,2690,15.9310977472,0.0048550207036,-26.0114186765,0.0087999399951,0.151406985011,0.023095958991
2691,2691,9.58200209828,0.0055974726608,-24.9559757433,0.00846109627,0.271986165195,0.0357093724584
2692,2692,35.6155949698,0.0070218951046,-32.1756212901,0.0108308459355,0.187493943433,0.0306422805697
2693,2693,22.5832299382,0.0006539248856,-33.1849522561,0.001013705307,1.05756415135,0.0227609279316
2694,2694,23.7898141797,0.0041314255759,-32.6617962348,0.0096950841362,0.173284929881,0.0231768689091
2695,2695,19.9130436988,0.0010533050774,-29.0544316428,0.001736100239,0.534135947206,0.0192906789968
2696,2696,16.7860061833,0.0034675794561,-26.8201231119,0.008711131801,0.150830211584,0.0223902921744
2697,2697,18.1078272827,0.0072232477121,-21.9725492743,0.006847232689,0.150529042359,0.0196193236409
2698,2698,39.5874710719,0.0062153764529,-23.8043096674,0.0079453619624,0.199225994882,0.0314535352014
2699,2699,10.4258192038,0.0073433838232,-23.3305801226,0.0079842045224,0.215592748328,0.0347887887271
2700,2700,23.4337187128,0.0023043705916,-29.3180856589,0.0041572317567,0.201577546986,0.0178022090218
2701,2701,6.7461413474,0.0041233241601,-19.1579952863,0.0085922826856,0.391859341393,0.0539821777878
2702,2702,25.1408232555,0.0042919923259,-18.945267067,0.0042468090402,0.261227054953,0.0207458946569
2703,2703,34.1863693578,0.0025147542484,-25.4323927035,0.0036180925979,0.268888836293,0.0190052392036
2704,2704,34.2953113371,0.0019281276028,-35.0280432488,0.0026581271717,0.535408219332,0.0339365577856
2705,2705,27.1065548707,0.002659777862,-32.464171732,0.0041298395552,0.296815985509,0.024260836202
2706,2706,37.8121879652,0.0019162568663,-20.4493629012,0.0028756721433,0.503850568146,0.0292501536498
2707,2707,25.9332034029,0.0004043130659,-25.9457276207,0.0006158583584,1.32306098203,0.0159980513719
2708,2708,30.3401045743,0.0050942111211,-12.9739039184,0.0049427991351,0.345364491121,0.0339022012442
2709,2709,19.1354342447,0.0018803597925,-31.1309699146,0.0020472113768,0.505958178187,0.0241713942651
2710,2710,19.108603111,0.0042517076017,-30.3221427819,0.0055522130954,0.182796907884,0.0235893830327
2711,2711,23.6452761423,0.0021847948243,-38.6935231696,0.0034163297383,0.582405286431,0.0543447920491
2712,2712,11.066112391,0.0004773872785,-22.1792055973,0.0007544413564,2.29111793352,0.0300292506769
2713,2713,12.5692280021,0.0028937952887,-14.3353314215,0.0037841360966,0.613575507349,0.042481392464
2714,2714,20.4752730063,0.0004135428524,-27.7082941827,0.000615349866,1.42421213838,0.0183631762917
2715,2715,12.4795560345,0.001964184539,-29.129428732,0.0026803541257,0.485695135923,0.0297823673958
2716,2716,19.09214372,0.0038280062434,-35.3061983029,0.0084403426934,0.2872242974,0.0343705244308
2717,2717,8.70587284719,0.0026002844234,-21.5607086832,0.0041216342852,0.491262569616,0.0380074986053
2718,2718,32.9949493207,0.002631574328,-18.315724156,0.0026103492626,0.392182958689,0.0217308799146
2719,2719,5.45635054518,0.0040229108691,-21.7971731994,0.0063965025276,0.505588324867,0.0484218857034
2720,2720,24.1475215212,0.0039444045509,-18.220215228,0.0059116811507,0.179863775649,0.0207622764129
2721,2721,28.8490061244,0.0006855361871,-27.1977813509,0.000935001068,0.889951277136,0.0194620626467
2722,2722,19.6468436417,0.00877499685,-16.6175042519,0.0122866188748,0.132445098116,0.0285856747762
2723,2723,27.9290955766,0.0060415313469,-24.3699614655,0.0069540615787,0.129770420963,0.0176836615575
2724,2724,12.9255339599,0.0037385180699,-22.9819499358,0.0078664510701,0.237556828845,0.0288565145301
2725,2725,36.7573130689,0.0030343566745,-14.7661415258,0.0047564211286,0.396316977127,0.0362374200175
2726,2726,36.2984532648,0.002599929886,-29.4443493938,0.0049606771967,0.269744489447,0.0255899533026
2727,2727,31.9334693003,0.0017266294935,-23.6442828839,0.0023462943748,0.365700204218,0.0187946395394
2728,2728,10.6325424563,0.0104974680625,-12.9064128509,0.0102885411183,0.36755757893,0.050696701924
2729,2729,19.4806352326,0.0027518172894,-29.8285740253,0.0059152540551,0.155455229119,0.0235699599265
2730,2730,20.5807502773,0.0001902742166,-37.5425294674,0.0005901392835,4.41533419201,0.0434732381171
2731,2731,26.865335897,0.007596463177,-15.3670671232,0.0082672788737,0.170187053462,0.0236854921251
2732,2732,27.5349793929,0.0043431018489,-13.8901028148,0.0047668260196,0.318946200846,0.0270761211963
2733,2733,36.1444486802,0.0051987840036,-31.4224371209,0.0076868529344,0.182645757485,0.0290116839316
2734,2734,14.7515237955,0.0035734754875,-29.4419100282,0.0086777608643,0.1649607071,0.0281470201621
2735,2735,33.4829470342,0.0026001135543,-10.5025460957,0.0040486190906,0.652523096752,0.0500948913991
2736,2736,13.6661912791,0.0020991774046,-27.5343065828,0.0032548740643,0.457589092979,0.0271046549195
2737,2737,23.7343850425,0.0033288124826,-18.9695828535,0.0047990449612,0.204013093209,0.0216787854716
2738,2738,23.672896638,0.0034422053889,-20.8022026824,0.0049315578055,0.226696914532,0.0167321540192
2739,2739,25.1452004949,0.0027151352211,-30.5706827485,0.0047003934254,0.189321701706,0.0217524028777
2740,2740,29.1653530842,0.0022249531146,-24.1841389403,0.0028169314108,0.267010595929,0.0177622404732
2741,2741,8.02408890499,0.0005184352295,-24.0404120578,0.0007884162528,2.30009466058,0.0368153367001
